nodo,parada,modo,grado,intermediacion,cercania,pagerank
crtm_red_transporte_madrid:3330,Sierra Toledana - Baltasar Santos,emt,2,0.00174,0.0473,0.000317
crtm_red_transporte_madrid:1622,Fermín Caballero - Islas Cíes,emt,2,0.00173,0.04,0.000253
crtm_red_transporte_madrid:1922,Desamparados,emt,2,0.00173,0.0582,0.000267
crtm_red_transporte_madrid:411,Alfonso Xiii - Ramón Y Cajal,emt,2,0.00173,0.0433,0.000311
crtm_red_transporte_madrid:2601,Serrano - Diego De León,emt,2,0.00172,0.0505,0.000305
crtm_red_transporte_madrid:3808,Avenida De La Aviación - Navalmoral,emt,2,0.00172,0.0351,0.000298
crtm_red_transporte_madrid:614,Ermita Del Santo - Centro Comercial,emt,2,0.00172,0.0451,0.000307
crtm_red_transporte_madrid:3260,Oña - Centro Deportivo,emt,2,0.00172,0.0413,0.000317
crtm_red_transporte_madrid:3256,Oña - Hospital,emt,2,0.00171,0.0413,0.000316
crtm_red_transporte_madrid:1182,Beata,emt,2,0.00171,0.0541,0.000275
crtm_red_transporte_madrid:2313,Imperial - Pontones,emt,2,0.00171,0.0427,0.000313
crtm_red_transporte_madrid:3942,Lucano - Canal Del Bósforo,emt,3,0.0017,0.0544,0.000374
crtm_red_transporte_madrid:2205,Cabo Machichaco,emt,2,0.0017,0.0344,0.000291
crtm_red_transporte_madrid:753,Felipe Ii,emt,4,0.0017,0.064,0.00045
crtm_red_transporte_madrid:51135,Arroyomolino - Alhaurín,emt,2,0.0017,0.0518,0.000284
crtm_red_transporte_madrid:4708,Hermanos García Noblejas - Gandhi,emt,3,0.00169,0.044,0.000369
crtm_red_transporte_madrid:2196,Entrevías Cercanías,emt,2,0.00169,0.038,0.000294
crtm_red_transporte_madrid:2462,Avenida De Los Poblados - Eugenia Montijo,emt,2,0.00169,0.0372,0.00028
crtm_red_transporte_madrid:2563,Arroyo Del Olivar - Carlos Martín Álvarez,emt,3,0.00169,0.0502,0.000378
crtm_red_transporte_madrid:10775,Guadarrama - Paseo Jesuitas,emt,2,0.00169,0.048,0.00029
crtm_red_transporte_madrid:1187,Batalla Del Salado - Embajadores,emt,2,0.00169,0.0505,0.000273
crtm_red_transporte_madrid:557,Polideportivo Gallur,emt,2,0.00168,0.0461,0.00028
crtm_red_transporte_madrid:4697,Congosto,emt,3,0.00168,0.0343,0.000438
crtm_red_transporte_madrid:4818,Marquesado Santa Marta - Ricardo Velázquez Bosco,emt,3,0.00168,0.0569,0.000375
crtm_red_transporte_madrid:325,Acacias,emt,2,0.00168,0.0426,0.00032
crtm_red_transporte_madrid:4497,Avenida De Canillejas - Fenelón,emt,4,0.00167,0.0495,0.000495
crtm_red_transporte_madrid:2720,Arroyo Belincoso - Vinateros,emt,2,0.00167,0.048,0.000323
crtm_red_transporte_madrid:4691,Enrique García Álvarez - Camino Vasares,emt,2,0.00167,0.0391,0.000302
crtm_red_transporte_madrid:1144,La Del Manojo De Rosas - Doña Francisquita,emt,3,0.00166,0.0386,0.000362
crtm_red_transporte_madrid:5624,General Ricardos - Iglesia,emt,2,0.00166,0.0513,0.000269
crtm_red_transporte_madrid:2290,Luis De Hoyos - Fuente Carrantona,emt,2,0.00166,0.0415,0.000314
crtm_red_transporte_madrid:1653,Antonio Machado - Sinesio Delgado,emt,3,0.00165,0.0412,0.000386
crtm_red_transporte_madrid:2414,Consejo Superior De Deportes,emt,2,0.00165,0.0446,0.000268
crtm_red_transporte_madrid:1776,Sinesio Delgado - Finisterre,emt,2,0.00165,0.0432,0.000316
crtm_red_transporte_madrid:1631,Rosalía De Castro - Gabriela Mistral,emt,2,0.00165,0.0349,0.000267
crtm_red_transporte_madrid:3965,Valdecarros,emt,2,0.00164,0.03,0.000294
crtm_red_transporte_madrid:2282,Avenida Moratalaz - Vinateros,emt,2,0.00164,0.0414,0.00031
crtm_red_transporte_madrid:5085,Campos Ibáñez - Paseo De La Estación,emt,2,0.00164,0.0316,0.000317
crtm_red_transporte_madrid:2450,Belzunegui,emt,2,0.00164,0.0396,0.000286
crtm_red_transporte_madrid:2158,Sainz De Baranda - Narváez,emt,2,0.00163,0.0611,0.000251
crtm_red_transporte_madrid:480,Ayacucho - Sandro Pertini,emt,3,0.00163,0.0353,0.000449
crtm_red_transporte_madrid:4321,Las Suertes - Antonio Gades,emt,2,0.00163,0.03,0.000321
crtm_red_transporte_madrid:1308,Paseo De La Alameda De Osuna 80,emt,4,0.00163,0.0519,0.000426
crtm_red_transporte_madrid:5642,Virgen Del Puerto - Mármol,emt,2,0.00163,0.0507,0.000275
crtm_red_transporte_madrid:2222,Lista,emt,2,0.00163,0.0501,0.000321
crtm_red_transporte_madrid:393,Silvano - Esperanza,emt,2,0.00163,0.0374,0.000311
crtm_red_transporte_madrid:485,Valdetorres De Jarama - Rogelio Muñoz,emt,2,0.00163,0.0364,0.000317
crtm_red_transporte_madrid:295,Alberto Alcocer - Paseo De La Habana,emt,2,0.00162,0.0467,0.000288
crtm_red_transporte_madrid:476,Emigrantes - Carretera De Canillas,emt,2,0.00162,0.0349,0.000309
crtm_red_transporte_madrid:24,Mar De Cristal,emt,2,0.00162,0.035,0.000297
crtm_red_transporte_madrid:4641,Pico Artilleros,emt,3,0.00161,0.0476,0.000411
crtm_red_transporte_madrid:4382,Isabel Colbrand - Palas De Rey,emt,2,0.00161,0.0441,0.000296
crtm_red_transporte_madrid:5972,Conde De Casal,emt,2,0.0016,0.0584,0.00026
crtm_red_transporte_madrid:4026,Romero Robledo,emt,2,0.0016,0.052,0.000257
crtm_red_transporte_madrid:1296,Avenida De América - Ciudad Pegaso,emt,3,0.0016,0.0524,0.000402
crtm_red_transporte_madrid:454,Sagrados Corazones,emt,2,0.0016,0.0429,0.000324
crtm_red_transporte_madrid:1617,Plaza De Cieza,emt,2,0.00159,0.038,0.000285
crtm_red_transporte_madrid:2655,Castellana - Hospital La Paz,emt,2,0.00159,0.0444,0.000278
crtm_red_transporte_madrid:1732,Monforte De Lemos - Parque Norte,emt,2,0.00159,0.0504,0.000252
crtm_red_transporte_madrid:5635,Arroyo,emt,2,0.00158,0.0404,0.000315
crtm_red_transporte_madrid:2552,Valvanera - Algodre,emt,2,0.00158,0.0461,0.000274
crtm_red_transporte_madrid:2656,Viejas - Cocheras Emt,emt,2,0.00158,0.0449,0.000274
crtm_red_transporte_madrid:10781,Huerta De Castañeda - Paseo De Los Olivos,emt,2,0.00158,0.0476,0.000267
crtm_red_transporte_madrid:1399,Santa Engracia - María De Guzmán,emt,3,0.00158,0.0583,0.00035
crtm_red_transporte_madrid:3368,Méndez Álvaro - Centro Comercial,emt,3,0.00157,0.0505,0.000436
crtm_red_transporte_madrid:2125,Av. Mediterráneo - Conde De Casal,emt,2,0.00157,0.0623,0.000245
crtm_red_transporte_madrid:355,Polvoranca,emt,2,0.00157,0.0403,0.000308
crtm_red_transporte_madrid:5422,Corbeta - La Rioja,emt,5,0.00157,0.0515,0.000523
crtm_red_transporte_madrid:3967,Santa Eugenia Cercanías,emt,2,0.00157,0.0455,0.000288
crtm_red_transporte_madrid:4761,Laponia,emt,2,0.00156,0.0517,0.000268
crtm_red_transporte_madrid:3325,Pérez De Ayala - El Bosco,emt,2,0.00156,0.0468,0.000311
crtm_red_transporte_madrid:1829,Valdebernardo,emt,2,0.00156,0.0517,0.000268
crtm_red_transporte_madrid:5443,Cibeles - Ayuntamiento,emt,3,0.00155,0.0608,0.000331
crtm_red_transporte_madrid:1921,Antón Martín,emt,3,0.00155,0.0558,0.000422
crtm_red_transporte_madrid:5417,Alcalá Zamora - Antonio Saura,emt,2,0.00155,0.0429,0.000298
crtm_red_transporte_madrid:619,Centro Servicios Sociales Gallur,emt,2,0.00155,0.0446,0.0003
crtm_red_transporte_madrid:5798,San Aquilino,emt,2,0.00155,0.0433,0.0003
crtm_red_transporte_madrid:2166,Sainz De Baranda - Parque Roma,emt,2,0.00154,0.0627,0.000255
crtm_red_transporte_madrid:2269,Illescas - Camarena,emt,2,0.00154,0.0384,0.000321
crtm_red_transporte_madrid:1087,Arcos De Jalón - Albericia,emt,2,0.00153,0.0471,0.000305
crtm_red_transporte_madrid:1278,Fuente Carrantona - García Tapia,emt,3,0.00152,0.0517,0.000377
crtm_red_transporte_madrid:4598,Palomeras Bajas - Romeo Y Julieta,emt,2,0.00152,0.0438,0.000278
crtm_red_transporte_madrid:1945,Plaza Del Hidrógeno,emt,2,0.00152,0.0489,0.000269
crtm_red_transporte_madrid:847,Fuente Carrantona - Arroyo Fontarrón,emt,2,0.00152,0.0439,0.000291
crtm_red_transporte_madrid:2020,Metro Alfonso Xiii,emt,2,0.00151,0.046,0.000292
crtm_red_transporte_madrid:2452,Metro San Francisco,emt,2,0.00151,0.0393,0.000282
crtm_red_transporte_madrid:4264,Paseo De La Dirección - Jaramagos,emt,2,0.00151,0.0404,0.000303
crtm_red_transporte_madrid:3258,Oña - Infanta María,emt,2,0.0015,0.0407,0.000318
crtm_red_transporte_madrid:3300,Buenos Aires - Pedro Laborde,emt,2,0.0015,0.0428,0.000289
crtm_red_transporte_madrid:1467,Lucero,emt,4,0.0015,0.0445,0.00043
crtm_red_transporte_madrid:5451,Alcalá - Goya,emt,3,0.00148,0.0624,0.000333
crtm_red_transporte_madrid:2971,Galeón - Bergantín,emt,2,0.00148,0.0568,0.000284
crtm_red_transporte_madrid:3294,Nuria - Peña Sirio,emt,2,0.00148,0.0404,0.000289
crtm_red_transporte_madrid:5328,Padre Amigo,emt,2,0.00148,0.0395,0.000297
crtm_red_transporte_madrid:678,Alcalá - Goya,emt,3,0.00148,0.0624,0.000333
crtm_red_transporte_madrid:119,Nunciatura,emt,2,0.00148,0.0452,0.00026
crtm_red_transporte_madrid:2572,Candilejas - Pablo Neruda,emt,2,0.00147,0.0439,0.000281
crtm_red_transporte_madrid:3416,Tembleque - Illescas,emt,2,0.00147,0.0393,0.000289
crtm_red_transporte_madrid:4717,Conde De Casal - Doctor Esquerdo,emt,2,0.00147,0.0578,0.000263
crtm_red_transporte_madrid:2676,Fuente De La Carra,emt,3,0.00147,0.0423,0.00039
crtm_red_transporte_madrid:980,Emilio Muñoz - Santa Leonor,emt,2,0.00146,0.0473,0.000299
crtm_red_transporte_madrid:2129,Mariano De Cavia,emt,2,0.00146,0.0614,0.000256
crtm_red_transporte_madrid:766,José Del Hierro - Polideportivo,emt,2,0.00146,0.0478,0.000289
crtm_red_transporte_madrid:4657,Avenida De Entrevías - Villacarrillo,emt,2,0.00145,0.0351,0.000289
crtm_red_transporte_madrid:1184,Metro Palos De La Frontera,emt,2,0.00145,0.0545,0.000277
crtm_red_transporte_madrid:1739,Herrera Oria - Ventisquero De La Condesa,emt,2,0.00145,0.0399,0.000287
crtm_red_transporte_madrid:1186,Ferrocarril,emt,2,0.00145,0.0489,0.000284
crtm_red_transporte_madrid:4416,Suecia - Manchester,emt,2,0.00144,0.0464,0.000262
crtm_red_transporte_madrid:731,Marqués De Salamanca,emt,2,0.00144,0.0581,0.000262
crtm_red_transporte_madrid:2162,Metro Sainz De Baranda,emt,2,0.00143,0.0621,0.000258
crtm_red_transporte_madrid:3812,Imperial - Polideportivo,emt,2,0.00142,0.0519,0.000268
crtm_red_transporte_madrid:4531,San Romualdo - Albasanz,emt,2,0.00142,0.052,0.000285
crtm_red_transporte_madrid:1659,Joaquín Lorenzo - Isla Malaita,emt,2,0.00142,0.0377,0.000293
crtm_red_transporte_madrid:2277,Aluche,emt,3,0.00141,0.0369,0.000453
crtm_red_transporte_madrid:2516,Pío Felipe - Benjamín Palencia,emt,2,0.00141,0.0441,0.000294
crtm_red_transporte_madrid:4823,María De Maeztu - Teresa Claramunt,emt,4,0.00141,0.0338,0.000471
crtm_red_transporte_madrid:1516,César Manrique - La Cabrera,emt,2,0.00141,0.0407,0.00027
crtm_red_transporte_madrid:3091,Blas De Otero - Santa Irene,emt,2,0.00141,0.0447,0.000307
crtm_red_transporte_madrid:460,Ramón Y Cajal - Gabriel Y Galán,emt,2,0.0014,0.0424,0.000318
crtm_red_transporte_madrid:4462,Ascao,emt,2,0.0014,0.0466,0.000304
crtm_red_transporte_madrid:5803,Sorolla - Avenida De Asturias,emt,2,0.0014,0.043,0.000285
crtm_red_transporte_madrid:3946,Avenida Villa De Vallecas - Congosto,emt,2,0.0014,0.0303,0.000324
crtm_red_transporte_madrid:3158,El Tercio,emt,2,0.00139,0.0442,0.000305
crtm_red_transporte_madrid:3424,Puente De Los Franceses,emt,3,0.00139,0.0432,0.000406
crtm_red_transporte_madrid:2140,Paseo De La Habana - Honduras,emt,2,0.00138,0.0438,0.000319
crtm_red_transporte_madrid:1893,Museo Sorolla,emt,2,0.00138,0.0528,0.000304
crtm_red_transporte_madrid:2795,Eduardo Barreiros - Psa,emt,2,0.00138,0.0361,0.000297
crtm_red_transporte_madrid:4633,Caramuel - Sepúlveda,emt,3,0.00138,0.0449,0.00035
crtm_red_transporte_madrid:278,Chueca,emt,2,0.00138,0.0559,0.000275
crtm_red_transporte_madrid:4019,Metro Carabanchel Alto,emt,3,0.00138,0.0354,0.000396
crtm_red_transporte_madrid:1223,Metro San Bernardo,emt,2,0.00138,0.0506,0.00029
crtm_red_transporte_madrid:3105,Hermanos Machado - Carlos Hernández,emt,2,0.00138,0.0516,0.000272
crtm_red_transporte_madrid:1494,Sinesio Delgado - Ginzo De Limia,emt,2,0.00137,0.0429,0.000283
crtm_red_transporte_madrid:433,Plaza De Cataluña,emt,2,0.00137,0.0542,0.000267
crtm_red_transporte_madrid:98,Padre Damián - Rafael Salgado,emt,2,0.00137,0.0453,0.000306
crtm_red_transporte_madrid:3382,Joan Maragall - Pedro Teixeira,emt,2,0.00137,0.0492,0.000309
crtm_red_transporte_madrid:922,Puente Praga,emt,2,0.00137,0.0494,0.000261
crtm_red_transporte_madrid:1900,Alonso Cano - María De Guzmán,emt,2,0.00137,0.0528,0.000302
crtm_red_transporte_madrid:1909,Julián Besteiro - Fortunata Y Jacinta,emt,2,0.00136,0.0512,0.000295
crtm_red_transporte_madrid:4513,Metro Las Tablas,emt,3,0.00135,0.0436,0.000378
crtm_red_transporte_madrid:4620,Avena - Beltrán Y Rózpide,emt,2,0.00135,0.0412,0.000302
crtm_red_transporte_madrid:3441,Carretera De Húmera - Fuente Del Rey,emt,2,0.00135,0.0288,0.000327
crtm_red_transporte_madrid:4946,Pinar De Chamartín,emt,2,0.00135,0.0513,0.000286
crtm_red_transporte_madrid:2767,Emigrantes - Carretera De Canillas,emt,2,0.00135,0.034,0.000316
crtm_red_transporte_madrid:5662,Portalegre - Avenida Oporto,emt,2,0.00135,0.0492,0.000263
crtm_red_transporte_madrid:2551,Valvanera - Algodre,emt,2,0.00135,0.0444,0.000282
crtm_red_transporte_madrid:368,Oliva De Plasencia,emt,2,0.00134,0.0386,0.000304
crtm_red_transporte_madrid:5331,Avenida De Cantabria,emt,3,0.00134,0.052,0.000376
crtm_red_transporte_madrid:4100,Planetario,emt,2,0.00134,0.0494,0.000285
crtm_red_transporte_madrid:1511,La Bañeza - Cándido Mateos,emt,2,0.00134,0.0378,0.000311
crtm_red_transporte_madrid:5636,Arroyo - Paseo De La Dirección,emt,2,0.00134,0.0398,0.000311
crtm_red_transporte_madrid:3067,Ricardo Ortiz - San Secundino,emt,2,0.00133,0.0593,0.000276
crtm_red_transporte_madrid:699,Torrelaguna - Condesa De Venadito,emt,2,0.00133,0.0453,0.000286
crtm_red_transporte_madrid:4843,Esteban Carros - Padre Llanos,emt,2,0.00133,0.0337,0.000288
crtm_red_transporte_madrid:794,Gregorio Marañón,emt,2,0.00133,0.0571,0.000271
crtm_red_transporte_madrid:471,Mota Del Cuervo,emt,2,0.00133,0.036,0.000312
crtm_red_transporte_madrid:1655,Antonio Machado - Centro Cultural,emt,2,0.00133,0.0404,0.000279
crtm_red_transporte_madrid:2318,Virgen Del Puerto - Segovia,emt,2,0.00133,0.0492,0.000264
crtm_red_transporte_madrid:1637,Valencia De Don Juan - Alfredo Marqueríe,emt,2,0.00133,0.04,0.000297
crtm_red_transporte_madrid:381,Olmos,emt,2,0.00132,0.0416,0.000322
crtm_red_transporte_madrid:2980,Alameda De Osuna - Rambla,emt,2,0.00132,0.0549,0.000269
crtm_red_transporte_madrid:1786,Monforte De Lemos - Ganapanes,emt,2,0.00132,0.0417,0.000261
crtm_red_transporte_madrid:51203,América Española,emt,2,0.00131,0.0561,0.000301
crtm_red_transporte_madrid:253,Hermanos García Noblejas - Villaescusa,emt,2,0.00131,0.0437,0.000303
crtm_red_transporte_madrid:3874,Tierra De Melide - Atapuerca,emt,2,0.00131,0.0412,0.000329
crtm_red_transporte_madrid:3771,San Millán De La Cogolla - Atapuerca,emt,2,0.00131,0.0419,0.000306
crtm_red_transporte_madrid:3204,Puerto Serrano,emt,2,0.00131,0.0454,0.000318
crtm_red_transporte_madrid:3592,Avenida De Los Poblados - Empalme,emt,2,0.00131,0.0383,0.00034
crtm_red_transporte_madrid:4900,Arequipa - Emigrantes,emt,3,0.00131,0.0306,0.000526
crtm_red_transporte_madrid:4105,Hospital Infanta Leonor - Urgencias,emt,2,0.00131,0.039,0.000346
crtm_red_transporte_madrid:3873,Tierra De Melide - Atapuerca,emt,2,0.00131,0.0372,0.000349
crtm_red_transporte_madrid:4533,Concejal Francisco Jiménez - Cocheras,emt,2,0.00131,0.0399,0.000344
crtm_red_transporte_madrid:455,Hospital San Rafael,emt,2,0.00131,0.0501,0.000307
crtm_red_transporte_madrid:1915,Agustín De Foxá,emt,2,0.00131,0.0431,0.000325
crtm_red_transporte_madrid:5777,Valderrebollo - Centro Alzheimer,emt,2,0.00131,0.0312,0.000346
crtm_red_transporte_madrid:3465,Resina - San Eustaquio,emt,2,0.00131,0.0226,0.000355
crtm_red_transporte_madrid:3376,Fuencarral - Alburquerque,emt,2,0.00131,0.0441,0.00035
crtm_red_transporte_madrid:3191,Illescas 34,emt,2,0.00131,0.0391,0.000336
crtm_red_transporte_madrid:51251,Hospital 12 De Octubre - Entrada Principal,emt,3,0.00131,0.0331,0.000503
crtm_red_transporte_madrid:51124,Villasandino - Villamanín,emt,2,0.00131,0.0402,0.000326
crtm_red_transporte_madrid:51181,San Sebastián - Atocha,emt,2,0.00131,0.0569,0.000297
crtm_red_transporte_madrid:3026,Fuente Carrantona - Hacienda De Pavones,emt,3,0.00131,0.0371,0.000525
crtm_red_transporte_madrid:2417,Cardenal Cisneros,emt,2,0.00131,0.0438,0.00031
crtm_red_transporte_madrid:5844,Valhondo - Ciclón,emt,2,0.00131,0.0488,0.00034
crtm_red_transporte_madrid:940,Estafeta - Carabelos,emt,2,0.00131,0.0326,0.000352
crtm_red_transporte_madrid:4848,Hermanos García Noblejas - Villaescusa,emt,2,0.00131,0.0454,0.000299
crtm_red_transporte_madrid:14,Guecho - Gobelas,emt,2,0.00131,0.0228,0.000355
crtm_red_transporte_madrid:2631,Camino De Campamento - Colonia Lourdes,emt,2,0.00131,0.0398,0.00034
crtm_red_transporte_madrid:4496,Juan Zorrilla,emt,2,0.00131,0.0386,0.000354
crtm_red_transporte_madrid:4895,Aconcagua - Nevado Cumbal,emt,2,0.00131,0.0306,0.000355
crtm_red_transporte_madrid:521,Guzmán El Bueno - Fernández De Los Ríos,emt,2,0.00131,0.0403,0.000354
crtm_red_transporte_madrid:2119,Condesa De Venadito,emt,2,0.00131,0.038,0.000343
crtm_red_transporte_madrid:1851,Parque Santa María,emt,2,0.00131,0.0339,0.000339
crtm_red_transporte_madrid:2053,Cavanilles - Abtao,emt,2,0.00131,0.056,0.000324
crtm_red_transporte_madrid:2690,Braille - Caldas De Estrach,emt,3,0.00131,0.0349,0.000542
crtm_red_transporte_madrid:3099,Ronda Sur - Serena,emt,2,0.00131,0.0373,0.000316
crtm_red_transporte_madrid:2039,Mar De Las Antillas - Santa Susana,emt,2,0.00131,0.0351,0.000322
crtm_red_transporte_madrid:5008,Simca - Talbot,emt,2,0.00131,0.0355,0.000353
crtm_red_transporte_madrid:3546,Zodiaco,emt,2,0.00131,0.0605,0.000297
crtm_red_transporte_madrid:3835,Fuente Del Tiro - Fuente De Lima,emt,2,0.00131,0.0368,0.000339
crtm_red_transporte_madrid:903,Vidauba - Damasquillo,emt,2,0.00131,0.039,0.000345
crtm_red_transporte_madrid:4808,Mercamadrid - Zona Comercial,emt,2,0.00131,0.0345,0.000355
crtm_red_transporte_madrid:5744,Venta Del Batán,emt,2,0.00131,0.0378,0.000354
crtm_red_transporte_madrid:2506,Costa Rica,emt,2,0.00131,0.0436,0.000349
crtm_red_transporte_madrid:5153,Arturo Soria - Pilar Cavero,emt,2,0.00131,0.033,0.000355
crtm_red_transporte_madrid:4841,Esteban Carros - Cooperativa Eléctrica,emt,3,0.00131,0.033,0.000452
crtm_red_transporte_madrid:1537,Blanco Argibay - Pinos Baja,emt,2,0.00131,0.0379,0.000348
crtm_red_transporte_madrid:51006,Alcalde Andrés Madrid Dávila - Pilar Bellosillo,emt,2,0.00131,0.0394,0.000353
crtm_red_transporte_madrid:5113,Minerva - Omega,emt,2,0.00131,0.0353,0.000355
crtm_red_transporte_madrid:3921,Avenida Manzanares - San Pompeyo,emt,2,0.00131,0.0404,0.000346
crtm_red_transporte_madrid:4137,Princesa - Centro Comercial,emt,3,0.00131,0.0426,0.000526
crtm_red_transporte_madrid:2225,Príncipe De Vergara - Jorge Juan,emt,3,0.00131,0.0639,0.000368
crtm_red_transporte_madrid:407,Campo De Las Naciones,emt,2,0.00131,0.0328,0.000334
crtm_red_transporte_madrid:3999,Marqués De Viana - Gladiolo,emt,2,0.00131,0.0395,0.000352
crtm_red_transporte_madrid:5689,Castillo De Uclés - Zaratán,emt,2,0.00131,0.0287,0.000355
crtm_red_transporte_madrid:3082,Cementerio La Almudena - Parada 3,emt,2,0.00131,0.0381,0.000347
crtm_red_transporte_madrid:2812,Villalonso - Puebla De Sanabria,emt,2,0.00131,0.0333,0.000328
crtm_red_transporte_madrid:4303,Campamento,emt,2,0.00131,0.0387,0.000324
crtm_red_transporte_madrid:536,Doctor Arce,emt,2,0.00131,0.0273,0.000355
crtm_red_transporte_madrid:4273,Arroyo Del Monte - Ventisquero Condesa,emt,2,0.00131,0.028,0.000355
crtm_red_transporte_madrid:51145,Cerro Minguete - Riscos De Polanco,emt,2,0.00131,0.0343,0.000326
crtm_red_transporte_madrid:3344,Metro Miguel Hernández,emt,2,0.00131,0.0354,0.000343
crtm_red_transporte_madrid:664,Ronda De Don Bosco,emt,2,0.00131,0.0377,0.000316
crtm_red_transporte_madrid:6324,Carretera Colmenar Viejo,emt,2,0.00131,0.0284,0.000355
crtm_red_transporte_madrid:6228,Avenida De La Victoria - Federico Agustí,emt,2,0.00131,0.0272,0.000355
crtm_red_transporte_madrid:51223,Llanos - Arroyo De La Bulera,emt,4,0.00131,0.026,0.000598
crtm_red_transporte_madrid:4166,Playa De Riazor,emt,2,0.00131,0.0503,0.000274
crtm_red_transporte_madrid:7208,Avenida Aragón - Ingeniero Torres Quevedo,emt,2,0.00131,0.0343,0.000333
crtm_red_transporte_madrid:3679,Yécora - Fuentelviejo,emt,2,0.00131,0.0321,0.00035
crtm_red_transporte_madrid:2894,Maruja Mallo - Montoro,emt,2,0.00131,0.0324,0.000318
crtm_red_transporte_madrid:653,Rafael Finat - Osa De La Vega,emt,2,0.00131,0.0375,0.000335
crtm_red_transporte_madrid:3889,Vía De Los Poblados,emt,2,0.00131,0.0289,0.000353
crtm_red_transporte_madrid:643,Granaderos,emt,2,0.00131,0.0338,0.000324
crtm_red_transporte_madrid:315,Gaínza,emt,2,0.00131,0.0386,0.000327
crtm_red_transporte_madrid:5887,Félix Candela,emt,3,0.00131,0.0308,0.000397
crtm_red_transporte_madrid:5325,Colonia Jardín,emt,2,0.00131,0.0305,0.000354
crtm_red_transporte_madrid:546,La Latina,emt,2,0.00131,0.0501,0.000344
crtm_red_transporte_madrid:5230,O Donnell - Retiro,emt,2,0.00131,0.0587,0.000292
crtm_red_transporte_madrid:4045,Lavapiés,emt,2,0.00131,0.0486,0.000344
crtm_red_transporte_madrid:5438,Secundino Zuazo - Josefina Aldecoa,emt,2,0.00131,0.03,0.000355
crtm_red_transporte_madrid:4048,Néctar - Esfinge,emt,2,0.00131,0.0516,0.000287
